sentence,label,data,regex
"Pu ing every together, K-NRM is de ned as:",0,,False
"f (q, d) , tanh(wT (M) + b)",0,,False
Learning to Rank (1),0,,False
n,0,,False
"(M) , log Kì(Mi )",0,,False
"i ,1",0,,False
So -TF Features (2),0,,False
"Kì(Mi ) ,"" {K1(Mi ), ..., KK (Mi )}""",0,,False
Kernel Pooling (3),0,,False
"Kk (Mi ) ,",0,,False
j,0,,False
exp(-,0,,False
(Mi,0,,False
j - µk 2k2,0,,False
)2,0,,False
),0,,False
RBF Kernel (4),0,,False
Mi j,0,,False
",",0,,False
"cos( ìtiq ,",0,,False
ìt,0,,False
d j,0,,False
),0,,False
Translation Matrix (5),0,,False
t  ìt .,0,,False
Word Embedding (6),0,,False
"Eq. 5-6 embed query words and document words, and calculate the translation matrix. e kernels (Eq. 4) count the so matches between query and document's word pairs at multiple levels, and generate K so -TF ranking features (Eq. 2-3). Eq. 1 is the learning to rank model. e ranking of K-NRM requires no manual features.",0,,False
e only input used is the query and document words. e kernels extract so -TF ranking features from word-word interactions automatically.,0,,False
3.2 Learning End-to-End,0,,False
e training of K-NRM uses the pairwise learning to rank loss:,0,,False
"l(w, b, V) ,",0,,False
"max(0, 1 - f (q, d+) + f (q, d-)). (7)",0,,False
"q d +,d - Dq+,-",0,,False
"Dq+,- are the pairwise preferences from the ground truth: d+ ranks higher than d-. e parameters to learn include the ranking parameters w, b, and the word embeddings V.",0,,False
"e parameters are optimized using back propagation (BP) through the neural network. Starting from the ranking loss, the gradients are rst propagated to the learning-to-rank part (Eq. 1) and update the ranking parameters (w, b), the kernels pass the gradients to the word similarities (Eq. 2-4), and then to the embeddings (Eq. 5).",1,ad,True
Back propagations through the kernels: e embeddings contain millions of parameters V and are the main capacity of the model. e learning of the embeddings is guided by the kernels.,0,,False
"e back propagation rst applies gradients from the loss function (Eq. 7) to the ranking score f (q, d), to increase it (for d+) or decrease it (for d-); the gradients are propagated through Eq. 1 to the feature vector (M), and then through Eq. 2 to the the kernel scores Kì(Mi ). e resulted (Kì(Mi )) is a K dimensional vector:",1,ad,True
"(Kì(Mi )) ,"" { (K1(Mi )), ..., (KK (Mi )}.""",0,,False
Its each dimension (Kk (Mi )) is jointly de ned by the ranking score's gradients and the ranking parameters. It adjusts the corre-,1,ad,True
sponding kernel's score up or down to be er separate the relevant document (d+) from the irrelevant one (d-).,0,,False
e kernels spread the gradient to word similarities in the trans-,1,ad,True
"lation matrix Mij , through Eq. 4:",0,,False
(Mi j ),0,,False
",",0,,False
"K k ,1",0,,False
(µk,0,,False
-,0,,False
(Kk (Mi )) Mi j ) exp(,0,,False
× k2,0,,False
(Mij -µk -2k2,0,,False
)2,0,,False
),0,,False
.,0,,False
(8),0,,False
e kernel-guided embedding learning process is illustrated in,0,,False
Figure 2b. A kernel pulls the word similarities closer to its µ to,0,,False
57,0,,False
Session 1B: Retrieval Models and Ranking 1,1,Session,True
"SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan",0,,False
Table 1: Training and testing dataset characteristics.,0,,False
Training Testing,0,,False
eries,0,,False
"95,229",0,,False
"1,000",0,,False
Documents Per ery,0,,False
12.17,0,,False
30.50,0,,False
Search Sessions,1,Session,True
"31,201,876 4,103,230",0,,False
Vocabulary Size,0,,False
"165,877 19,079",0,,False
"increase its so -TF count, or pushes the word pairs away to reduce it, based on the gradients received in the back-propagation. e strength of the force also depends on the the kernel's width k and the word pair's distance to µk : approximately, the wider the kernel is (bigger k ), and the closer the word pair's similarity to µk , the stronger the force is (Eq. 8). e gradient a word pair's similarity received, (Mij ), is the combination of the forces from all K kernels.",1,ad,True
"e word embedding model receives (Mij ) and updates the embeddings accordingly. Intuitively, the learned word embeddings are aligned to form multi-level so -TF pa erns that can separate the relevant documents from the irrelevant ones in training, and the learned embedding parameters V memorize this information. When testing, K-NRM extracts so -TF features from the learned word embeddings using the kernels and produces the nal ranking score using the ranking layer.",0,,False
4 EXPERIMENTAL METHODOLOGY,0,,False
is section describes our experimental methods and materials.,0,,False
4.1 Dataset,0,,False
"Our experiments use a query log sampled from search logs of Sogou.com, a major Chinese commercial search engine. e sample contains 35 million search sessions with 96, 229 distinct queries.",1,Sogou,True
"e query log includes queries, displayed documents, user clicks, and dwell times. Each query has an average of 12 documents displayed. As the results come from a commercial search engine, the returned documents tend to be of very high quality.",0,,False
"e primary testing queries were 1, 000 queries sampled from head queries that appeared more than 1, 000 times in the query log. Most of our evaluation focuses on the head queries; we use tail query performance to evaluate model robustness. e remaining queries were used to train the neural models. Table 1 provides summary statistics for the training and testing portions of the search log.",1,ad,True
"e query log contains only document titles and URLs. e full texts of testing documents were crawled and parsed using Boilerpipe [13] for our word-based baselines (described in Section 4.3). Chinese text was segmented using the open source so ware ICTCLAS [23]. A er segmentation, documents are treated as sequences of words (as with English documents).",0,,False
4.2 Relevance Labels and Evaluation Scenarios,0,,False
"Neural models like K-NRM and CDSSM require a large amount of training data. Acquiring a su cient number of manual training labels outside of a large organization would be cost-prohibitive. User click data, on the other hand, is easy to acquire and prior research has shown that it can accurately predict manual labels. For our experiments training labels were generated based on user clicks from the training sessions.",0,,False
"Table 2: Testing Scenarios. DCTR Scores are inferred by DCTR click model [3]. TACM Scores are inferred by TACM click model [15]. Raw Clicks use the sole click in a session as the positive label. e label distribution is the number of relevance labels from 0-4 from le to right, if applicable.",0,,False
Condition Testing-SAME Testing-DIFF Testing-RAW,0,,False
Label DCTR Scores TACM Scores Raw Clicks,0,,False
"Label Distribution 70%, 19.6%, 9.8%, 1.3%, 1.1% 79%, 14.7%, 4.6%, 0.9%, 0.9% 2,349,280 clicks",0,,False
"ere is a large amount of prior research on building click models to model user behavior and to infer reliable relevance signals from clicks [3]. is work uses one of the simplest click models, DCTR, to generate relevance scores from user clicks [3]. DCTR calculates the relevance scores of a query-document pair based on their click through rates. Despite being extremely simple, it performs rather well and is a widely used baseline [3]. Relevance scores from DCTR are then used to generate preference pairs to train our models.",0,,False
"e testing labels were also estimated from the click log, as manual relevance judgments were not made available to us. Note",1,ad,True
"that there was no overlap between training queries and testing queries. Testing-SAME infers relevance labels using DCTR, the same",0,,False
click model used for training. is se ing evaluates the ranking model's ability to t user preferences (click through rates).,0,,False
"Testing-DIFF infers relevance scores using TACM [15], a stateof-the-art click model. TACM is a more sophisticated model and uses both clicks and dwell times. On an earlier sample of Sogou's query log, the TACM labels aligned extremely well with expert annotations: when evaluated against manual labels, TACM achieved an NDCG@5 of up to 0.97 [15]. is is substantially higher than the agreement between the manual labels generated by the authors for a sample of queries. is precision makes TACM's inferred scores a good approximation of expert labels, and Testing-DIFF is expected to produce evaluation results similar to expert labels.",1,Sogou,True
"Testing-RAW is the simplest click model. Following the cascade assumption [3], we treat the clicked document in each single-click session as a relevant document, and test whether the model can put it at the top of the ranking. Testing-Raw only uses singleclick sessions ( 57% of the testing sessions are single-click sessions). Testing-RAW is a conservative se ing that uses raw user feedback. It eliminates the in uence of click models in testing, and evaluates the ranking model's ability to overcome possible disturbances from the click models.",1,ad,True
"e three testing scenarios are listed in Table 2. Following TREC methodology, the Testing-SAME and Testing-DIFF's inferred relevance scores were mapped to 5 relevance grades. resholds were chosen so that our relevance grades have the same distribution as TREC Web Track 2009-2012 qrels.",1,TREC,True
"Search quality was measured using NDCG at depths {1, 3, 10} for Testing-SAME and Testing-DIFF. We focused on early ranking positions that are more important for commercial search engines. Testing-RAW was evaluated by mean reciprocal rank (MRR) as there is only one relevant document per query. Statistical signi cance was tested using the permutation test with p < 0.05.",0,,False
58,0,,False
Session 1B: Retrieval Models and Ranking 1,1,Session,True
"SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan",0,,False
"Table 3: e number of parameters and the word embeddings used by baselines and K-NRM. `­' indicates not applicable, e.g. unsupervised methods have no parameters, and word-based methods do not use embeddings.",0,,False
"Method Lm, BM25 RankSVM Coor-Ascent Trans DRMM CDSSM K-NRM",0,,False
